route_id,service_id,trip_id,direction_id,trip_headsign,shape_id
SWA-CAN-4272,21,6693928,0,Bull Creek Stn,122737
SWA-CAN-4272,21,6693929,0,Bull Creek Stn,122737
SWA-CAN-4272,21,6693930,0,Bull Creek Stn,122737
SWA-CAN-4272,21,6693931,0,Bull Creek Stn,122737
SWA-CAN-4272,21,6693932,0,Bull Creek Stn,122737
SWA-CAN-4272,21,6693933,0,Bull Creek Stn,122737
SWA-CAN-4272,21,6693934,0,Bull Creek Stn,122737
SWA-CAN-4272,21,6693935,0,Bull Creek Stn,122737
SWA-CAN-4272,21,6693936,0,Bull Creek Stn,122737
SWA-CAN-4272,21,6693937,0,Bull Creek Stn,122737
SWA-CAN-4272,21,6693938,0,Bull Creek Stn,122737
SWA-CAN-4272,21,6693939,0,Bull Creek Stn,122737
SWA-CAN-4272,21,6693940,0,Bull Creek Stn,122737
SWA-CAN-4272,21,6693941,0,Bull Creek Stn,122737
SWA-CAN-4272,21,6693942,0,Bull Creek Stn,122737
SWA-CAN-4272,21,6693943,0,Bull Creek Stn,122737
SWA-CAN-4272,21,6693944,0,Bull Creek Stn,122737
SWA-CAN-4272,21,6693945,0,Bull Creek Stn,122737
SWA-CAN-4272,21,6693946,0,Bull Creek Stn,122737
SWA-CAN-4272,21,6693947,0,Bull Creek Stn,122737
SWA-CAN-4272,21,6693948,0,Bull Creek Stn,122737
SWA-CAN-4272,21,6693949,0,Bull Creek Stn,122737
SWA-CAN-4272,21,6693950,0,Bull Creek Stn,122737
SWA-CAN-4272,13,6693951,0,Bull Creek Stn,122737
SWA-CAN-4272,32,6693952,0,Bull Creek Stn,122738
SWA-CAN-4272,32,6693953,0,Bull Creek Stn,122738
SWA-CAN-4272,32,6693954,0,Bull Creek Stn,122738
SWA-CAN-4272,32,6693955,0,Bull Creek Stn,122738
SWA-CAN-4272,32,6693956,0,Bull Creek Stn,122738
SWA-CAN-4272,32,6693957,0,Bull Creek Stn,122738
SWA-CAN-4272,32,6693958,0,Bull Creek Stn,122738
SWA-CAN-4272,32,6693959,0,Bull Creek Stn,122738
SWA-CAN-4272,32,6693960,0,Bull Creek Stn,122738
SCT-ROC-4018,15,6705869,1,Wellard Stn,122857
SWA-CLA-1644,14,6705975,1,Claremont Stn,122859
SWA-CLA-1644,14,6705976,1,Claremont Stn,122859
SWA-CLA-1644,14,6705977,1,Claremont Stn,122859
SWA-CLA-1644,14,6705978,1,Claremont Stn,122859
SWA-CLA-1644,14,6705979,1,Claremont Stn,122859
SWA-CLA-1644,14,6705980,1,Claremont Stn,122859
SWA-CLA-1644,14,6705981,1,Claremont Stn,122859
SWA-CLA-1644,14,6705982,1,Claremont Stn,122859
SWA-CLA-1644,14,6705983,1,Claremont Stn,122859
SWA-CLA-1644,14,6705984,1,Claremont Stn,122859
SWA-CLA-1644,14,6705985,1,Claremont Stn,122859
SWA-CLA-1644,14,6705986,1,Claremont Stn,122859
SWA-CLA-1644,14,6705987,1,Claremont Stn,122859
SWA-CLA-1644,14,6705988,1,Claremont Stn,122859
SWA-CLA-1644,14,6705989,1,Claremont Stn,122859
SWA-CLA-1644,14,6705990,1,Claremont Stn,122859
SWA-CLA-1644,14,6705991,1,Claremont Stn,122859
SWA-CLA-1644,14,6705992,1,Claremont Stn,122859
SWA-CLA-1644,14,6705993,1,Claremont Stn,122859
SWA-CLA-1644,14,6705994,1,Claremont Stn,122859
SWA-CLA-1644,14,6705995,1,Claremont Stn,122859
SWA-CLA-1644,14,6705996,1,Claremont Stn,122859
SWA-CLA-1644,14,6705997,1,Claremont Stn,122859
SWA-CLA-1644,14,6705998,1,Claremont Stn,122859
SWA-CLA-1644,14,6705999,1,Claremont Stn,122859
SWA-CLA-1644,14,6706000,1,Claremont Stn,122859
SWA-CLA-1644,14,6706001,1,Claremont Stn,122859
SWA-CLA-1644,21,6706002,1,Claremont Stn,122859
SWA-CLA-1644,21,6706003,1,Claremont Stn,122859
SWA-CLA-1644,21,6706004,1,Claremont Stn,122859
SWA-CLA-1644,21,6706005,1,Claremont Stn,122859
SWA-CLA-1644,21,6706006,1,Claremont Stn,122859
SWA-CLA-1644,21,6706007,1,Claremont Stn,122859
SWA-CLA-1644,21,6706008,1,Claremont Stn,122859
SWA-CLA-1644,21,6706009,1,Claremont Stn,122859
SWA-CLA-1644,21,6706010,1,Claremont Stn,122859
SWA-CLA-1644,21,6706011,1,Claremont Stn,122859
SWA-CLA-1644,21,6706012,1,Claremont Stn,122859
SWA-CLA-1644,21,6706013,1,Claremont Stn,122859
SWA-CLA-1644,21,6706014,1,Claremont Stn,122859
SWA-CLA-1644,21,6706015,1,Claremont Stn,122859
SWA-CLA-1644,21,6706016,1,Claremont Stn,122859
SWA-CLA-1644,21,6706017,1,Claremont Stn,122859
SWA-CLA-1644,21,6706018,1,Claremont Stn,122859
SWA-CLA-1644,21,6706019,1,Claremont Stn,122859
SWA-CLA-1644,21,6706020,1,Claremont Stn,122859
SWA-CLA-1644,21,6706021,1,Claremont Stn,122859
SWA-CLA-1644,21,6706022,1,Claremont Stn,122859
SWA-CLA-1644,21,6706023,1,Claremont Stn,122859
SWA-CLA-1644,21,6706024,1,Claremont Stn,122859
SWA-CLA-1644,32,6706025,1,Claremont Stn,122859
SWA-CLA-1644,32,6706026,1,Claremont Stn,122859
SWA-CLA-1644,32,6706027,1,Claremont Stn,122859
SWA-CLA-1644,32,6706028,1,Claremont Stn,122859
SWA-CLA-1644,32,6706029,1,Claremont Stn,122859
SWA-CLA-1644,32,6706030,1,Claremont Stn,122859
SWA-CLA-1644,32,6706031,1,Claremont Stn,122859
SWA-CLA-1644,32,6706032,1,Claremont Stn,122859
SWA-CLA-1644,32,6706033,1,Claremont Stn,122859
SWA-CLA-1644,32,6706034,1,Claremont Stn,122859
SWA-CLA-1644,32,6706035,1,Claremont Stn,122859
SWA-CLA-1644,32,6706036,1,Claremont Stn,122859
SWA-CLA-1644,32,6706037,1,Claremont Stn,122859
SWA-CLA-1644,32,6706038,1,Claremont Stn,122859
SWA-CLA-1644,32,6706039,1,Claremont Stn,122859
SWA-CLA-1644,32,6706040,1,Claremont Stn,122859
SWA-CLA-1644,32,6706041,1,Claremont Stn,122859
SWA-CLA-1644,32,6706042,1,Claremont Stn,122859
SWA-CLA-1644,32,6706043,1,Claremont Stn,122859
SWA-CLA-1644,32,6706044,1,Claremont Stn,122859
SWA-CLA-1644,32,6706045,1,Claremont Stn,122859
SWA-CLA-1644,32,6706046,1,Claremont Stn,122859
SWA-CLA-1644,32,6706047,1,Claremont Stn,122859
SWA-CLA-1644,32,6706048,1,Claremont Stn,122859
SWA-CLA-1644,32,6706049,1,Claremont Stn,122859
SWA-CLA-1644,32,6706050,1,Claremont Stn,122859
SWA-CLA-1644,32,6706051,1,Claremont Stn,122859
SWA-CLA-1644,32,6706052,1,Claremont Stn,122859
SWA-CLA-1644,32,6706053,1,Claremont Stn,122859
SWA-CLA-1644,32,6706054,1,Claremont Stn,122859
SWA-CLA-1644,32,6706055,1,Claremont Stn,122859
SWA-CLA-1644,32,6706056,1,Claremont Stn,122859
SWA-CLA-1644,32,6706057,1,Claremont Stn,122859
SWA-CLA-1644,32,6706058,1,Claremont Stn,122859
SWA-CLA-1644,32,6706059,1,Claremont Stn,122859
SWA-CLA-1644,32,6706060,1,Claremont Stn,122859
SWA-CLA-1644,32,6706061,1,Claremont Stn,122859
SWA-CLA-1644,32,6706062,1,Claremont Stn,122859
SWA-CLA-1644,32,6706063,1,Claremont Stn,122859
SWA-CLA-1644,32,6706064,1,Claremont Stn,122859
SWA-CLA-1644,32,6706065,1,Claremont Stn,122859
SWA-CLA-1644,32,6706066,1,Claremont Stn,122859
SWA-CLA-1644,32,6706067,1,Claremont Stn,122859
SWA-CLA-1644,32,6706068,1,Claremont Stn,122859
SWA-CLA-1644,15,6706082,1,Claremont Stn,122861
SWA-CLA-1644,13,6706083,0,East Perth,122862
SWA-CLA-1644,14,6706084,0,East Perth,122862
SWA-CLA-1644,14,6706085,0,East Perth,122862
SWA-CLA-1644,14,6706086,0,East Perth,122862
SWA-CLA-1644,14,6706087,0,East Perth,122862
SWA-CLA-1644,14,6706088,0,East Perth,122862
SWA-CLA-1644,14,6706089,0,East Perth,122862
SWA-CLA-1644,14,6706090,0,East Perth,122862
SWA-CLA-1644,14,6706091,0,East Perth,122862
SWA-CLA-1644,14,6706092,0,East Perth,122862
SWA-CLA-1644,14,6706093,0,East Perth,122862
SWA-CLA-1644,14,6706094,0,East Perth,122862
SWA-CLA-1644,14,6706095,0,East Perth,122862
SWA-CLA-1644,14,6706096,0,East Perth,122862
SWA-CLA-1644,14,6706097,0,East Perth,122862
SWA-CLA-1644,14,6706098,0,East Perth,122862
SWA-CLA-1644,14,6706099,0,East Perth,122862
SWA-CLA-1644,14,6706100,0,East Perth,122862
SWA-CLA-1644,14,6706101,0,East Perth,122862
SWA-CLA-1644,14,6706102,0,East Perth,122862
SWA-CLA-1644,14,6706103,0,East Perth,122862
SWA-CLA-1644,14,6706104,0,East Perth,122862
SWA-CLA-1644,14,6706105,0,East Perth,122862
SWA-CLA-1644,14,6706106,0,East Perth,122862
SWA-CLA-1644,14,6706107,0,East Perth,122862
SWA-CLA-1644,14,6706108,0,East Perth,122862
SWA-CLA-1644,14,6706109,0,East Perth,122862
SWA-CLA-1644,14,6706110,0,East Perth,122862
SWA-CLA-1644,21,6706111,0,East Perth,122862
SWA-CLA-1644,21,6706112,0,East Perth,122862
SWA-CLA-1644,21,6706113,0,East Perth,122862
SWA-CLA-1644,21,6706114,0,East Perth,122862
SWA-CLA-1644,21,6706115,0,East Perth,122862
SWA-CLA-1644,21,6706116,0,East Perth,122862
SWA-CLA-1644,21,6706117,0,East Perth,122862
SWA-CLA-1644,21,6706118,0,East Perth,122862
SWA-CLA-1644,21,6706119,0,East Perth,122862
SWA-CLA-1644,21,6706120,0,East Perth,122862
SWA-CLA-1644,21,6706121,0,East Perth,122862
SWA-CLA-1644,21,6706122,0,East Perth,122862
SWA-CLA-1644,21,6706123,0,East Perth,122862
SWA-CLA-1644,21,6706124,0,East Perth,122862
SWA-CLA-1644,21,6706125,0,East Perth,122862
SWA-CLA-1644,21,6706126,0,East Perth,122862
SWA-CLA-1644,21,6706127,0,East Perth,122862
SWA-CLA-1644,21,6706128,0,East Perth,122862
SWA-CLA-1644,21,6706129,0,East Perth,122862
SWA-CLA-1644,21,6706130,0,East Perth,122862
SWA-CLA-1644,21,6706131,0,East Perth,122862
SWA-CLA-1644,21,6706132,0,East Perth,122862
SWA-CLA-1644,21,6706133,0,East Perth,122862
SWA-CLA-1644,32,6706134,0,East Perth,122862
SWA-CLA-1644,32,6706135,0,East Perth,122862
SWA-CLA-1644,32,6706136,0,East Perth,122862
SWA-CLA-1644,32,6706137,0,East Perth,122862
SWA-CLA-1644,32,6706138,0,East Perth,122862
SWA-CLA-1644,32,6706139,0,East Perth,122862
SWA-CLA-1644,32,6706140,0,East Perth,122862
SWA-CLA-1644,32,6706141,0,East Perth,122862
SWA-CLA-1644,32,6706142,0,East Perth,122862
SWA-CLA-1644,32,6706143,0,East Perth,122862
SWA-CLA-1644,32,6706144,0,East Perth,122862
SWA-CLA-1644,32,6706145,0,East Perth,122862
SWA-CLA-1644,32,6706146,0,East Perth,122862
SWA-CLA-1644,32,6706147,0,East Perth,122862
SWA-CLA-1644,32,6706148,0,East Perth,122862
SWA-CLA-1644,32,6706149,0,East Perth,122862
SWA-CLA-1644,32,6706150,0,East Perth,122862
SWA-CLA-1644,32,6706151,0,East Perth,122862
SWA-CLA-1644,32,6706152,0,East Perth,122862
SWA-CLA-1644,32,6706153,0,East Perth,122862
SWA-CLA-1644,32,6706154,0,East Perth,122862
SWA-CLA-1644,32,6706155,0,East Perth,122862
SWA-CLA-1644,32,6706156,0,East Perth,122862
SWA-CLA-1644,32,6706157,0,East Perth,122862
SWA-CLA-1644,32,6706158,0,East Perth,122862
SWA-CLA-1644,32,6706159,0,East Perth,122862
SWA-CLA-1644,32,6706160,0,East Perth,122862
SWA-CLA-1644,32,6706161,0,East Perth,122862
SWA-CLA-1644,32,6706162,0,East Perth,122862
SWA-CLA-1644,32,6706163,0,East Perth,122862
SWA-CLA-1644,32,6706164,0,East Perth,122862
SWA-CLA-1644,32,6706165,0,East Perth,122862
SWA-CLA-1644,32,6706166,0,East Perth,122862
SWA-CLA-1644,32,6706167,0,East Perth,122862
SWA-CLA-1644,32,6706168,0,East Perth,122862
SWA-CLA-1644,32,6706169,0,East Perth,122862
SWA-CLA-1644,32,6706170,0,East Perth,122862
SWA-CLA-1644,32,6706171,0,East Perth,122862
SWA-CLA-1644,32,6706172,0,East Perth,122862
SWA-CLA-1644,32,6706173,0,East Perth,122862
SWA-CLA-1644,32,6706174,0,East Perth,122862
SWA-CLA-1644,15,6706187,0,East Perth,122864
SWA-CLA-1643,32,6706188,1,Claremont Stn,122865
SWA-CLA-1643,32,6706189,1,Claremont Stn,122865
SWA-CLA-1643,32,6706190,1,Claremont Stn,122865
SWA-CLA-1643,32,6706191,0,Elizabeth Quay Bus Stn,122866
SWA-CLA-1643,32,6706192,0,Elizabeth Quay Bus Stn,122866
SWA-CLA-1643,32,6706193,0,Elizabeth Quay Bus Stn,122866
PAT-MOR-4233,32,6715177,1,Whiteman Park Stn,122914
PAT-MOR-4233,32,6715178,1,Whiteman Park Stn,122914
PAT-MOR-4233,32,6715179,1,Whiteman Park Stn,122914
PAT-MOR-4233,32,6715180,1,Whiteman Park Stn,122914
PAT-MOR-4233,32,6715181,1,Whiteman Park Stn,122914
PAT-MOR-4233,32,6715182,1,Whiteman Park Stn,122914
PAT-MOR-4233,32,6715183,1,Whiteman Park Stn,122914
PAT-MOR-4233,32,6715184,1,Whiteman Park Stn,122914
PAT-MOR-4233,32,6715185,1,Whiteman Park Stn,122914
PAT-MOR-4233,32,6715186,1,Whiteman Park Stn,122914
PAT-MOR-4233,32,6715187,1,Whiteman Park Stn,122914
PAT-MOR-4233,32,6715188,1,Whiteman Park Stn,122914
PAT-MOR-4233,32,6715189,1,Whiteman Park Stn,122914
PAT-MOR-4233,32,6715190,1,Whiteman Park Stn,122914
PAT-MOR-4233,32,6715191,1,Whiteman Park Stn,122914
PAT-MOR-4233,32,6715192,1,Whiteman Park Stn,122914
PAT-MOR-4233,32,6715193,1,Whiteman Park Stn,122914
PAT-MOR-4233,32,6715194,1,Whiteman Park Stn,122914
PAT-MOR-4233,32,6715195,1,Whiteman Park Stn,122914
PAT-MOR-4233,14,6715196,1,Whiteman Park Stn,122914
PAT-MOR-4233,14,6715197,1,Whiteman Park Stn,122914
PAT-MOR-4233,14,6715198,1,Whiteman Park Stn,122914
PAT-MOR-4233,14,6715199,1,Whiteman Park Stn,122914
PAT-MOR-4233,14,6715200,1,Whiteman Park Stn,122914
PAT-MOR-4233,14,6715201,1,Whiteman Park Stn,122914
PAT-MOR-4233,14,6715202,1,Whiteman Park Stn,122914
PAT-MOR-4233,14,6715203,1,Whiteman Park Stn,122914
PAT-MOR-4233,14,6715204,1,Whiteman Park Stn,122914
PAT-MOR-4233,14,6715205,1,Whiteman Park Stn,122914
PAT-MOR-4233,14,6715206,1,Whiteman Park Stn,122914
PAT-MOR-4233,14,6715207,1,Whiteman Park Stn,122914
PAT-MOR-4233,14,6715208,1,Whiteman Park Stn,122914
PAT-MOR-4233,14,6715209,1,Whiteman Park Stn,122914
PAT-MOR-4233,14,6715210,1,Whiteman Park Stn,122914
PAT-MOR-4233,14,6715211,1,Whiteman Park Stn,122914
PAT-MOR-4233,14,6715212,1,Whiteman Park Stn,122914
PAT-MOR-4233,14,6715213,1,Whiteman Park Stn,122914
PAT-MOR-4233,14,6715214,1,Whiteman Park Stn,122914
PAT-MOR-4233,14,6715215,1,Whiteman Park Stn,122914
PAT-MOR-4233,14,6715216,1,Whiteman Park Stn,122914
PAT-MOR-4233,14,6715217,1,Whiteman Park Stn,122914
PAT-MOR-4233,14,6715218,1,Whiteman Park Stn,122914
PAT-MOR-4233,14,6715219,1,Whiteman Park Stn,122914
PAT-MOR-4233,14,6715220,1,Whiteman Park Stn,122914
PAT-MOR-4233,14,6715221,1,Whiteman Park Stn,122914
PAT-MOR-4233,14,6715222,1,Whiteman Park Stn,122914
PAT-MOR-4233,14,6715223,1,Whiteman Park Stn,122914
PAT-MOR-4233,14,6715224,1,Whiteman Park Stn,122914
PAT-MOR-4233,14,6715225,1,Whiteman Park Stn,122914
PAT-MOR-4233,14,6715226,1,Whiteman Park Stn,122914
PAT-MOR-4233,14,6715227,1,Whiteman Park Stn,122914
PAT-MOR-4233,21,6715228,1,Whiteman Park Stn,122914
PAT-MOR-4233,21,6715229,1,Whiteman Park Stn,122914
PAT-MOR-4233,21,6715230,1,Whiteman Park Stn,122914
PAT-MOR-4233,21,6715231,1,Whiteman Park Stn,122914
PAT-MOR-4233,21,6715232,1,Whiteman Park Stn,122914
PAT-MOR-4233,21,6715233,1,Whiteman Park Stn,122914
PAT-MOR-4233,21,6715234,1,Whiteman Park Stn,122914
PAT-MOR-4233,21,6715235,1,Whiteman Park Stn,122914
PAT-MOR-4233,21,6715236,1,Whiteman Park Stn,122914
PAT-MOR-4233,21,6715237,1,Whiteman Park Stn,122914
PAT-MOR-4233,21,6715238,1,Whiteman Park Stn,122914
PAT-MOR-4233,21,6715239,1,Whiteman Park Stn,122914
PAT-MOR-4233,21,6715240,1,Whiteman Park Stn,122914
PAT-MOR-4233,21,6715241,1,Whiteman Park Stn,122914
PAT-MOR-4233,21,6715242,1,Whiteman Park Stn,122914
PAT-MOR-4233,21,6715243,1,Whiteman Park Stn,122914
PAT-MOR-4233,21,6715244,1,Whiteman Park Stn,122914
PAT-MOR-4233,21,6715245,1,Whiteman Park Stn,122914
PAT-MOR-4233,21,6715246,1,Whiteman Park Stn,122914
PAT-MOR-4233,21,6715247,1,Whiteman Park Stn,122914
PAT-MOR-4233,21,6715248,1,Whiteman Park Stn,122914
PAT-MOR-4233,21,6715249,1,Whiteman Park Stn,122914
PAT-MOR-4233,21,6715250,1,Whiteman Park Stn,122914
PAT-MOR-4233,21,6715251,1,Whiteman Park Stn,122914
PAT-MOR-4233,21,6715252,1,Whiteman Park Stn,122914
PAT-MOR-4233,21,6715253,1,Whiteman Park Stn,122914
PAT-MOR-4233,21,6715254,1,Whiteman Park Stn,122914
PAT-MOR-4233,21,6715255,1,Whiteman Park Stn,122914
PAT-MOR-4233,32,6715256,1,Whiteman Park Stn,122914
PAT-MOR-4233,32,6715257,1,Whiteman Park Stn,122914
PAT-MOR-4233,32,6715258,1,Whiteman Park Stn,122914
PAT-MOR-4233,32,6715259,1,Whiteman Park Stn,122914
PAT-MOR-4233,14,6715260,1,Whiteman Park Stn,122914
PAT-MOR-4233,32,6715261,1,Whiteman Park Stn,122914
PAT-MOR-4233,32,6715262,1,Whiteman Park Stn,122914
PAT-MOR-4233,32,6715263,1,Whiteman Park Stn,122914
PAT-MOR-4233,32,6715264,1,Whiteman Park Stn,122914
PAT-MOR-4233,32,6715265,1,Whiteman Park Stn,122914
PAT-MOR-4233,32,6715266,1,Whiteman Park Stn,122914
PAT-MOR-4233,32,6715267,1,Whiteman Park Stn,122914
PAT-MOR-4233,32,6715268,1,Whiteman Park Stn,122914
PAT-MOR-4233,32,6715269,1,Whiteman Park Stn,122914
PAT-MOR-4233,32,6715270,1,Whiteman Park Stn,122914
PAT-MOR-4233,32,6715271,1,Whiteman Park Stn,122914
PAT-MOR-4233,32,6715272,1,Whiteman Park Stn,122914
PAT-MOR-4233,32,6715273,1,Whiteman Park Stn,122914
PAT-MOR-4233,32,6715274,1,Whiteman Park Stn,122914
PAT-MOR-4233,32,6715275,1,Whiteman Park Stn,122914
PAT-MOR-4233,32,6715276,1,Whiteman Park Stn,122914
PAT-MOR-4233,32,6715277,1,Whiteman Park Stn,122914
PAT-MOR-4233,32,6715278,1,Whiteman Park Stn,122914
PAT-MOR-4233,32,6715279,1,Whiteman Park Stn,122914
PAT-MOR-4233,32,6715280,1,Whiteman Park Stn,122914
PAT-MOR-4233,32,6715281,1,Whiteman Park Stn,122914
PAT-MOR-4233,32,6715282,1,Whiteman Park Stn,122914
PAT-MOR-4233,32,6715283,1,Whiteman Park Stn,122914
PAT-MOR-4233,32,6715284,1,Whiteman Park Stn,122914
PAT-MOR-4233,32,6715285,1,Whiteman Park Stn,122914
PAT-MOR-4233,32,6715286,1,Whiteman Park Stn,122914
PAT-MOR-4233,32,6715287,1,Whiteman Park Stn,122914
PAT-MOR-4233,32,6715288,1,Whiteman Park Stn,122914
PAT-MOR-4233,32,6715289,1,Whiteman Park Stn,122914
PAT-MOR-4233,32,6715290,1,Whiteman Park Stn,122914
PAT-MOR-4233,32,6715291,1,Whiteman Park Stn,122914
PAT-MOR-4233,32,6715292,1,Whiteman Park Stn,122914
PAT-MOR-4233,32,6715293,1,Whiteman Park Stn,122914
PAT-MOR-4233,32,6715294,1,Whiteman Park Stn,122914
PAT-MOR-4233,32,6715295,1,Whiteman Park Stn,122914
PAT-MOR-4233,32,6715296,1,Whiteman Park Stn,122914
PAT-MOR-4233,32,6715297,1,Whiteman Park Stn,122914
PAT-MOR-4233,32,6715298,1,Whiteman Park Stn,122914
PAT-MOR-4233,32,6715299,1,Whiteman Park Stn,122914
PAT-MOR-4233,32,6715300,1,Whiteman Park Stn,122914
PAT-MOR-4233,32,6715301,1,Whiteman Park Stn,122914
PAT-MOR-4233,32,6715302,1,Whiteman Park Stn,122914
PAT-MOR-4233,32,6715303,1,Whiteman Park Stn,122914
PAT-MOR-4233,32,6715304,1,Whiteman Park Stn,122915
PAT-MOR-4233,32,6715305,1,Whiteman Park Stn,122915
PAT-MOR-4233,32,6715306,1,Whiteman Park Stn,122915
PAT-MOR-4233,15,6715307,1,Whiteman Park Stn,122916
PAT-MOR-4233,32,6715308,0,Galleria Bus Stn,122917
PAT-MOR-4233,32,6715309,0,Galleria Bus Stn,122917
PAT-MOR-4233,32,6715310,0,Galleria Bus Stn,122917
PAT-MOR-4233,32,6715311,0,Galleria Bus Stn,122917
PAT-MOR-4233,32,6715312,0,Galleria Bus Stn,122917
PAT-MOR-4233,32,6715313,0,Galleria Bus Stn,122917
PAT-MOR-4233,32,6715314,0,Galleria Bus Stn,122917
PAT-MOR-4233,32,6715315,0,Galleria Bus Stn,122917
PAT-MOR-4233,32,6715316,0,Galleria Bus Stn,122917
PAT-MOR-4233,32,6715317,0,Galleria Bus Stn,122917
PAT-MOR-4233,32,6715318,0,Galleria Bus Stn,122917
PAT-MOR-4233,32,6715319,0,Galleria Bus Stn,122917
PAT-MOR-4233,32,6715320,0,Galleria Bus Stn,122917
PAT-MOR-4233,32,6715321,0,Galleria Bus Stn,122917
PAT-MOR-4233,32,6715322,0,Galleria Bus Stn,122917
PAT-MOR-4233,32,6715323,0,Galleria Bus Stn,122917
PAT-MOR-4233,32,6715324,0,Galleria Bus Stn,122917
PAT-MOR-4233,32,6715325,0,Galleria Bus Stn,122917
PAT-MOR-4233,32,6715326,0,Galleria Bus Stn,122917
PAT-MOR-4233,32,6715327,0,Galleria Bus Stn,122917
PAT-MOR-4233,32,6715328,0,Galleria Bus Stn,122917
PAT-MOR-4233,32,6715329,0,Galleria Bus Stn,122917
PAT-MOR-4233,32,6715330,0,Galleria Bus Stn,122917
PAT-MOR-4233,32,6715331,0,Galleria Bus Stn,122917
PAT-MOR-4233,32,6715332,0,Galleria Bus Stn,122917
PAT-MOR-4233,32,6715333,0,Galleria Bus Stn,122917
PAT-MOR-4233,32,6715334,0,Galleria Bus Stn,122917
PAT-MOR-4233,32,6715335,0,Galleria Bus Stn,122917
PAT-MOR-4233,32,6715336,0,Galleria Bus Stn,122917
PAT-MOR-4233,32,6715337,0,Galleria Bus Stn,122917
PAT-MOR-4233,32,6715338,0,Galleria Bus Stn,122917
PAT-MOR-4233,32,6715339,0,Galleria Bus Stn,122917
PAT-MOR-4233,32,6715340,0,Galleria Bus Stn,122917
PAT-MOR-4233,32,6715341,0,Galleria Bus Stn,122917
PAT-MOR-4233,32,6715342,0,Galleria Bus Stn,122917
PAT-MOR-4233,32,6715343,0,Galleria Bus Stn,122917
PAT-MOR-4233,32,6715344,0,Galleria Bus Stn,122917
PAT-MOR-4233,32,6715345,0,Galleria Bus Stn,122917
PAT-MOR-4233,32,6715346,0,Galleria Bus Stn,122917
PAT-MOR-4233,32,6715347,0,Galleria Bus Stn,122917
PAT-MOR-4233,32,6715348,0,Galleria Bus Stn,122917
PAT-MOR-4233,32,6715349,0,Galleria Bus Stn,122917
PAT-MOR-4233,32,6715350,0,Galleria Bus Stn,122917
PAT-MOR-4233,32,6715351,0,Galleria Bus Stn,122917
PAT-MOR-4233,32,6715352,0,Galleria Bus Stn,122917
PAT-MOR-4233,32,6715353,0,Galleria Bus Stn,122917
PAT-MOR-4233,32,6715354,0,Galleria Bus Stn,122917
PAT-MOR-4233,32,6715355,0,Galleria Bus Stn,122917
PAT-MOR-4233,32,6715356,0,Galleria Bus Stn,122917
PAT-MOR-4233,32,6715357,0,Galleria Bus Stn,122917
PAT-MOR-4233,32,6715358,0,Galleria Bus Stn,122917
PAT-MOR-4233,32,6715359,0,Galleria Bus Stn,122917
PAT-MOR-4233,32,6715360,0,Galleria Bus Stn,122917
PAT-MOR-4233,32,6715361,0,Galleria Bus Stn,122917
PAT-MOR-4233,32,6715362,0,Galleria Bus Stn,122917
PAT-MOR-4233,32,6715363,0,Galleria Bus Stn,122917
PAT-MOR-4233,32,6715364,0,Galleria Bus Stn,122917
PAT-MOR-4233,32,6715365,0,Galleria Bus Stn,122917
PAT-MOR-4233,32,6715366,0,Galleria Bus Stn,122917
PAT-MOR-4233,32,6715367,0,Galleria Bus Stn,122917
PAT-MOR-4233,32,6715368,0,Galleria Bus Stn,122917
PAT-MOR-4233,32,6715369,0,Galleria Bus Stn,122917
PAT-MOR-4233,32,6715370,0,Galleria Bus Stn,122917
PAT-MOR-4233,32,6715371,0,Galleria Bus Stn,122917
PAT-MOR-4233,14,6715372,0,Galleria Bus Stn,122917
PAT-MOR-4233,14,6715373,0,Galleria Bus Stn,122917
PAT-MOR-4233,14,6715374,0,Galleria Bus Stn,122917
PAT-MOR-4233,14,6715375,0,Galleria Bus Stn,122917
PAT-MOR-4233,14,6715376,0,Galleria Bus Stn,122917
PAT-MOR-4233,14,6715377,0,Galleria Bus Stn,122917
PAT-MOR-4233,14,6715378,0,Galleria Bus Stn,122917
PAT-MOR-4233,14,6715379,0,Galleria Bus Stn,122917
PAT-MOR-4233,14,6715380,0,Galleria Bus Stn,122917
PAT-MOR-4233,14,6715381,0,Galleria Bus Stn,122917
PAT-MOR-4233,14,6715382,0,Galleria Bus Stn,122917
PAT-MOR-4233,14,6715383,0,Galleria Bus Stn,122917
PAT-MOR-4233,14,6715384,0,Galleria Bus Stn,122917
PAT-MOR-4233,14,6715385,0,Galleria Bus Stn,122917
PAT-MOR-4233,14,6715386,0,Galleria Bus Stn,122917
PAT-MOR-4233,14,6715387,0,Galleria Bus Stn,122917
PAT-MOR-4233,14,6715388,0,Galleria Bus Stn,122917
PAT-MOR-4233,14,6715389,0,Galleria Bus Stn,122917
PAT-MOR-4233,14,6715390,0,Galleria Bus Stn,122917
PAT-MOR-4233,14,6715391,0,Galleria Bus Stn,122917
PAT-MOR-4233,14,6715392,0,Galleria Bus Stn,122917
PAT-MOR-4233,14,6715393,0,Galleria Bus Stn,122917
PAT-MOR-4233,14,6715394,0,Galleria Bus Stn,122917
PAT-MOR-4233,14,6715395,0,Galleria Bus Stn,122917
PAT-MOR-4233,14,6715396,0,Galleria Bus Stn,122917
PAT-MOR-4233,14,6715397,0,Galleria Bus Stn,122917
